probID,sID,probAns,answer,correct,answerAt,publishAt,questionType
8,36,C,D,FALSE,42:01.8,38:59.1,5
8,21,C,C,TRUE,42:03.9,38:59.1,5
8,6,C,B,FALSE,42:05.0,38:59.1,5
8,82,C,C,TRUE,42:06.9,38:59.1,5
8,48,C,C,TRUE,42:07.6,38:59.1,5
8,54,C,B,FALSE,42:08.6,38:59.1,5
8,14,C,C,TRUE,42:09.0,38:59.1,5
8,108,C,C,TRUE,42:12.3,38:59.1,5
8,89,C,C,TRUE,42:18.2,38:59.1,5
8,68,C,B,FALSE,42:18.3,38:59.1,5
8,97,C,C,TRUE,42:18.7,38:59.1,5
8,30,C,C,TRUE,42:19.4,38:59.1,5
8,113,C,A,FALSE,42:22.6,38:59.1,5
8,12,C,C,TRUE,42:27.2,38:59.1,5
8,10,C,C,TRUE,42:29.2,38:59.1,5
8,70,C,D,FALSE,42:29.9,38:59.1,5
8,110,C,C,TRUE,42:35.1,38:59.1,5
8,53,C,C,TRUE,42:37.2,38:59.1,5
8,74,C,C,TRUE,42:41.4,38:59.1,5
8,32,C,D,FALSE,42:48.6,38:59.1,5
8,27,C,B,FALSE,42:52.2,38:59.1,5
8,4,C,C,TRUE,42:52.5,38:59.1,5
8,60,C,C,TRUE,42:53.6,38:59.1,5
8,77,C,B,FALSE,42:56.2,38:59.1,5
8,91,C,B,FALSE,43:00.5,38:59.1,5
8,31,C,B,FALSE,43:03.8,38:59.1,5
8,96,C,A,FALSE,43:03.9,38:59.1,5
8,15,C,C,TRUE,43:04.3,38:59.1,5
8,99,C,B,FALSE,43:05.4,38:59.1,5
8,88,C,A,FALSE,43:09.4,38:59.1,5
8,64,C,C,TRUE,43:11.8,38:59.1,5
8,112,C,C,TRUE,43:16.0,38:59.1,5
8,72,C,A,FALSE,43:23.3,38:59.1,5
8,98,C,C,TRUE,43:23.4,38:59.1,5
8,34,C,B,FALSE,43:25.2,38:59.1,5
8,25,C,B,FALSE,43:29.1,38:59.1,5
8,67,C,C,TRUE,43:30.2,38:59.1,5
8,115,C,C,TRUE,43:30.8,38:59.1,5
8,23,C,B,FALSE,43:35.1,38:59.1,5
8,62,C,B,FALSE,43:35.9,38:59.1,5
8,57,C,D,FALSE,43:37.2,38:59.1,5
8,45,C,D,FALSE,43:37.2,38:59.1,5
8,92,C,C,TRUE,43:39.8,38:59.1,5
8,58,C,C,TRUE,43:41.3,38:59.1,5
8,3,C,B,FALSE,43:50.1,38:59.1,5
8,78,C,C,TRUE,43:57.1,38:59.1,5
9,36,A,A,TRUE,12:07.4,42:46.7,-1
9,42,A,D,FALSE,05:27.9,42:46.7,-1
9,79,A,A,TRUE,13:29.4,42:46.7,-1
9,17,A,A,TRUE,19:10.1,42:46.7,-1
9,88,A,A,TRUE,22:50.1,42:46.7,-1
9,72,A,A,TRUE,52:42.8,42:46.7,-1
9,3,A,A,TRUE,04:10.8,42:46.7,-1
9,85,A,B,FALSE,42:49.9,42:46.7,-1
9,62,A,A,TRUE,28:00.1,42:46.7,-1
9,94,A,A,TRUE,29:21.5,42:46.7,-1
9,95,A,A,TRUE,38:31.5,42:46.7,-1
9,23,A,A,TRUE,39:01.7,42:46.7,-1
9,97,A,A,TRUE,15:53.8,42:46.7,-1
9,91,A,A,TRUE,17:40.3,42:46.7,-1
9,46,A,A,TRUE,22:54.0,42:46.7,-1
9,7,A,A,TRUE,36:30.3,42:46.7,-1
9,18,A,A,TRUE,46:40.4,42:46.7,-1
9,19,A,A,TRUE,53:36.6,42:46.7,-1
9,61,A,D,FALSE,07:51.5,42:46.7,-1
9,99,A,A,TRUE,13:48.7,42:46.7,-1
9,103,A,A,TRUE,18:19.8,42:46.7,-1
9,65,A,A,TRUE,50:42.0,42:46.7,-1
9,107,A,A,TRUE,56:14.1,42:46.7,-1
9,111,A,A,TRUE,57:10.3,42:46.7,-1
9,29,A,A,TRUE,37:31.6,42:46.7,-1
9,28,A,A,TRUE,46:41.6,42:46.7,-1
9,114,A,D,FALSE,53:32.5,42:46.7,-1
9,90,A,B,FALSE,59:37.9,42:46.7,-1
9,32,A,A,TRUE,09:01.8,42:46.7,-1
9,101,A,A,TRUE,42:15.9,42:46.7,-1
9,89,A,A,TRUE,47:25.4,42:46.7,-1
9,2,A,A,TRUE,31:01.2,42:46.7,-1
9,82,A,A,TRUE,42:27.0,42:46.7,-1
9,51,A,A,TRUE,37:12.1,42:46.7,-1
9,26,A,A,TRUE,39:25.6,42:46.7,-1
9,48,A,A,TRUE,40:27.2,42:46.7,-1
9,68,A,A,TRUE,23:54.7,42:46.7,-1
9,86,A,D,FALSE,27:03.2,42:46.7,-1
9,15,A,A,TRUE,45:58.9,42:46.7,-1
9,37,A,A,TRUE,00:00.7,42:46.7,-1
9,12,A,A,TRUE,54:12.2,42:46.7,-1
9,49,A,A,TRUE,13:14.7,42:46.7,-1
9,63,A,A,TRUE,10:55.1,42:46.7,-1
9,44,A,A,TRUE,45:30.5,42:46.7,-1
9,115,A,A,TRUE,15:49.6,42:46.7,-1
9,54,A,A,TRUE,07:38.2,42:46.7,-1
9,10,A,A,TRUE,35:17.9,42:46.7,-1
9,113,A,A,TRUE,17:43.2,42:46.7,-1
9,41,A,A,TRUE,34:06.5,42:46.7,-1
9,30,A,A,TRUE,59:01.7,42:46.7,-1
9,59,A,A,TRUE,08:58.8,42:46.7,-1
9,78,A,A,TRUE,09:29.6,42:46.7,-1
9,64,A,A,TRUE,32:37.0,42:46.7,-1
9,73,A,A,TRUE,39:25.9,42:46.7,-1
9,43,A,A,TRUE,19:37.5,42:46.7,-1
9,67,A,A,TRUE,44:59.4,42:46.7,-1
9,16,A,A,TRUE,47:00.5,42:46.7,-1
9,80,A,A,TRUE,40:12.8,42:46.7,-1
9,70,A,A,TRUE,11:27.2,42:46.7,-1
9,117,A,A,TRUE,12:35.1,42:46.7,-1
9,60,A,A,TRUE,21:48.1,42:46.7,-1
9,52,A,A,TRUE,24:17.3,42:46.7,-1
9,105,A,B,FALSE,48:15.6,42:46.7,-1
9,55,A,A,TRUE,06:48.0,42:46.7,-1
9,4,A,A,TRUE,09:19.1,42:46.7,-1
9,112,A,B,FALSE,12:17.7,42:46.7,-1
9,6,A,A,TRUE,16:08.2,42:46.7,-1
9,56,A,A,TRUE,27:25.9,42:46.7,-1
9,9,A,A,TRUE,54:34.5,42:46.7,-1
9,57,A,B,FALSE,56:12.5,42:46.7,-1
9,47,A,A,TRUE,58:32.4,42:46.7,-1
9,71,A,C,FALSE,05:01.8,42:46.7,-1
9,35,A,A,TRUE,10:50.4,42:46.7,-1
9,27,A,A,TRUE,15:43.9,42:46.7,-1
9,83,A,A,TRUE,18:54.5,42:46.7,-1
9,118,A,A,TRUE,19:38.7,42:46.7,-1
9,108,A,D,FALSE,19:49.4,42:46.7,-1
9,40,A,D,FALSE,19:54.3,42:46.7,-1
9,5,A,A,TRUE,20:00.2,42:46.7,-1
9,24,A,A,TRUE,20:13.6,42:46.7,-1
9,98,A,A,TRUE,20:49.5,42:46.7,-1
9,77,A,B,FALSE,20:56.0,42:46.7,-1
9,45,A,A,TRUE,21:20.0,42:46.7,-1
9,58,A,A,TRUE,21:36.3,42:46.7,-1
9,53,A,A,TRUE,22:11.9,42:46.7,-1
9,110,A,A,TRUE,22:45.7,42:46.7,-1
9,14,A,A,TRUE,22:49.1,42:46.7,-1
9,39,A,A,TRUE,24:07.5,42:46.7,-1
9,31,A,A,TRUE,24:42.2,42:46.7,-1
9,50,A,A,TRUE,25:44.0,42:46.7,-1
9,93,A,A,TRUE,26:37.2,42:46.7,-1
9,69,A,A,TRUE,27:05.9,42:46.7,-1
9,38,A,B,FALSE,28:24.9,42:46.7,-1
9,106,A,D,FALSE,45:08.9,42:46.7,-1
9,8,A,A,TRUE,46:27.8,42:46.7,-1
9,104,A,B,FALSE,59:18.0,42:46.7,-1
9,34,A,A,TRUE,59:32.7,42:46.7,-1
9,81,A,B,FALSE,59:38.4,42:46.7,-1
9,11,A,A,TRUE,59:44.0,42:46.7,-1
9,87,A,B,FALSE,59:50.6,42:46.7,-1
9,109,A,A,TRUE,00:16.1,42:46.7,-1
9,33,A,B,FALSE,00:22.4,42:46.7,-1
9,116,A,C,FALSE,00:37.3,42:46.7,-1
9,75,A,D,FALSE,01:30.6,42:46.7,-1
9,100,A,B,FALSE,02:06.2,42:46.7,-1
9,102,A,A,TRUE,03:40.0,42:46.7,-1
9,120,A,C,FALSE,09:57.9,42:46.7,-1
9,122,A,A,TRUE,18:06.0,42:46.7,-1
9,119,A,A,TRUE,03:00.9,42:46.7,-1
9,74,A,A,TRUE,31:51.3,42:46.7,-1
9,21,A,A,TRUE,48:49.2,42:46.7,-1
9,84,A,A,TRUE,12:25.3,42:46.7,-1
9,22,A,D,FALSE,28:14.5,42:46.7,-1
10,36,B,D,FALSE,17:53.0,43:15.4,-1
10,42,B,D,FALSE,06:05.0,43:15.4,-1
10,79,B,D,FALSE,16:29.0,43:15.4,-1
10,17,B,B,TRUE,21:24.9,43:15.4,-1
10,88,B,B,TRUE,26:36.4,43:15.4,-1
10,92,B,B,TRUE,50:13.4,43:15.4,-1
10,72,B,B,TRUE,56:26.7,43:15.4,-1
10,3,B,B,TRUE,08:10.3,43:15.4,-1
10,94,B,A,FALSE,30:04.6,43:15.4,-1
10,62,B,B,TRUE,32:17.7,43:15.4,-1
10,95,B,B,TRUE,44:03.6,43:15.4,-1
10,23,B,B,TRUE,46:03.9,43:15.4,-1
10,91,B,B,TRUE,20:21.2,43:15.4,-1
10,97,B,B,TRUE,21:24.1,43:15.4,-1
10,46,B,B,TRUE,23:16.7,43:15.4,-1
10,7,B,B,TRUE,37:31.1,43:15.4,-1
10,18,B,C,FALSE,47:48.4,43:15.4,-1
10,61,B,B,TRUE,09:35.4,43:15.4,-1
10,99,B,B,TRUE,34:22.2,43:15.4,-1
10,19,B,B,TRUE,46:06.4,43:15.4,-1
10,65,B,B,TRUE,52:17.9,43:15.4,-1
10,107,B,C,FALSE,58:04.1,43:15.4,-1
10,28,B,B,TRUE,48:20.2,43:15.4,-1
10,114,B,D,FALSE,53:59.0,43:15.4,-1
10,90,B,D,FALSE,00:48.2,43:15.4,-1
10,32,B,B,TRUE,11:03.7,43:15.4,-1
10,101,B,B,TRUE,44:32.7,43:15.4,-1
10,89,B,B,TRUE,54:07.2,43:15.4,-1
10,2,B,B,TRUE,32:39.3,43:15.4,-1
10,51,B,D,FALSE,38:58.7,43:15.4,-1
10,26,B,B,TRUE,41:39.7,43:15.4,-1
10,48,B,B,TRUE,42:34.3,43:15.4,-1
10,68,B,B,TRUE,25:29.5,43:15.4,-1
10,15,B,B,TRUE,49:30.8,43:15.4,-1
10,37,B,B,TRUE,15:20.7,43:15.4,-1
10,86,B,B,TRUE,41:06.3,43:15.4,-1
10,103,B,B,TRUE,49:13.7,43:15.4,-1
10,12,B,D,FALSE,56:16.6,43:15.4,-1
10,85,B,D,FALSE,00:48.5,43:15.4,-1
10,63,B,B,TRUE,16:35.2,43:15.4,-1
10,29,B,B,TRUE,10:56.6,43:15.4,-1
10,44,B,A,FALSE,53:04.6,43:15.4,-1
10,115,B,B,TRUE,23:36.3,43:15.4,-1
10,113,B,B,TRUE,25:00.0,43:15.4,-1
10,30,B,B,TRUE,01:11.9,43:15.4,-1
10,78,B,B,TRUE,15:18.4,43:15.4,-1
10,59,B,B,TRUE,26:48.9,43:15.4,-1
10,64,B,D,FALSE,37:24.8,43:15.4,-1
10,73,B,B,TRUE,48:10.3,43:15.4,-1
10,43,B,B,TRUE,22:37.0,43:15.4,-1
10,67,B,B,TRUE,46:24.5,43:15.4,-1
10,16,B,B,TRUE,51:08.1,43:15.4,-1
10,80,B,B,TRUE,41:29.9,43:15.4,-1
10,70,B,B,TRUE,13:47.5,43:15.4,-1
10,60,B,B,TRUE,24:19.0,43:15.4,-1
10,52,B,B,TRUE,28:44.0,43:15.4,-1
10,105,B,B,TRUE,53:03.1,43:15.4,-1
10,55,B,B,TRUE,08:14.1,43:15.4,-1
10,4,B,B,TRUE,10:50.1,43:15.4,-1
10,112,B,B,TRUE,15:35.3,43:15.4,-1
10,6,B,D,FALSE,18:50.8,43:15.4,-1
10,56,B,B,TRUE,28:59.6,43:15.4,-1
10,9,B,C,FALSE,56:07.0,43:15.4,-1
10,10,B,C,FALSE,59:24.2,43:15.4,-1
10,47,B,D,FALSE,01:40.5,43:15.4,-1
10,71,B,A,FALSE,05:30.1,43:15.4,-1
10,57,B,B,TRUE,05:42.9,43:15.4,-1
10,49,B,B,TRUE,05:52.9,43:15.4,-1
10,41,B,B,TRUE,12:46.6,43:15.4,-1
10,35,B,A,FALSE,14:06.7,43:15.4,-1
10,27,B,B,TRUE,18:22.9,43:15.4,-1
10,83,B,B,TRUE,20:07.7,43:15.4,-1
10,118,B,B,TRUE,20:16.7,43:15.4,-1
10,5,B,B,TRUE,21:16.4,43:15.4,-1
10,24,B,B,TRUE,21:30.6,43:15.4,-1
10,40,B,B,TRUE,21:55.2,43:15.4,-1
10,108,B,B,TRUE,22:09.0,43:15.4,-1
10,45,B,B,TRUE,22:22.3,43:15.4,-1
10,14,B,B,TRUE,23:37.7,43:15.4,-1
10,53,B,B,TRUE,24:18.5,43:15.4,-1
10,39,B,B,TRUE,25:32.2,43:15.4,-1
10,77,B,B,TRUE,26:22.3,43:15.4,-1
10,58,B,B,TRUE,26:27.0,43:15.4,-1
10,110,B,B,TRUE,26:44.9,43:15.4,-1
10,31,B,B,TRUE,26:59.5,43:15.4,-1
10,93,B,D,FALSE,27:28.9,43:15.4,-1
10,98,B,B,TRUE,27:41.6,43:15.4,-1
10,38,B,B,TRUE,29:57.9,43:15.4,-1
10,111,B,B,TRUE,33:25.4,43:15.4,-1
10,69,B,A,FALSE,39:12.9,43:15.4,-1
10,106,B,C,FALSE,47:45.2,43:15.4,-1
10,8,B,B,TRUE,51:00.6,43:15.4,-1
10,54,B,B,TRUE,58:56.8,43:15.4,-1
10,104,B,D,FALSE,59:50.4,43:15.4,-1
10,81,B,B,TRUE,00:17.5,43:15.4,-1
10,33,B,D,FALSE,01:00.8,43:15.4,-1
10,116,B,D,FALSE,01:01.6,43:15.4,-1
10,87,B,D,FALSE,01:32.6,43:15.4,-1
10,117,B,B,TRUE,01:35.0,43:15.4,-1
10,34,B,B,TRUE,01:53.5,43:15.4,-1
10,11,B,B,TRUE,02:23.1,43:15.4,-1
10,82,B,B,TRUE,02:54.6,43:15.4,-1
10,100,B,D,FALSE,05:29.8,43:15.4,-1
10,102,B,B,TRUE,05:39.4,43:15.4,-1
10,75,B,A,FALSE,06:31.3,43:15.4,-1
10,120,B,A,FALSE,10:44.6,43:15.4,-1
10,119,B,D,FALSE,03:39.1,43:15.4,-1
10,74,B,B,TRUE,35:06.8,43:15.4,-1
10,21,B,B,TRUE,50:12.0,43:15.4,-1
10,84,B,A,FALSE,35:40.0,43:15.4,-1
11,36,N/A,D,TRUE,16:56.2,43:23.2,-1
11,61,N/A,D,TRUE,13:20.4,43:23.2,-1
11,85,N/A,D,TRUE,57:44.1,43:23.2,-1
11,71,N/A,D,TRUE,05:54.7,43:23.2,-1
11,41,N/A,D,TRUE,13:55.0,43:23.2,-1
11,106,N/A,D,TRUE,50:30.8,43:23.2,-1
11,8,N/A,D,TRUE,51:26.7,43:23.2,-1
11,81,N/A,D,TRUE,00:46.5,43:23.2,-1
11,116,N/A,D,TRUE,01:24.9,43:23.2,-1
11,33,N/A,D,TRUE,01:48.2,43:23.2,-1
11,75,N/A,D,TRUE,08:22.3,43:23.2,-1
11,22,N/A,D,TRUE,16:56.0,43:23.2,-1
11,94,N/A,C,TRUE,30:48.8,43:23.2,-1
11,99,N/A,C,TRUE,47:59.0,43:23.2,-1
11,107,N/A,C,TRUE,58:43.2,43:23.2,-1
11,114,N/A,C,TRUE,54:23.6,43:23.2,-1
11,90,N/A,C,TRUE,01:36.0,43:23.2,-1
11,86,N/A,C,TRUE,41:19.7,43:23.2,-1
11,103,N/A,C,TRUE,45:39.2,43:23.2,-1
11,44,N/A,C,TRUE,53:31.3,43:23.2,-1
11,32,N/A,C,TRUE,37:44.0,43:23.2,-1
11,105,N/A,C,TRUE,53:46.2,43:23.2,-1
11,56,N/A,C,TRUE,29:42.8,43:23.2,-1
11,47,N/A,C,TRUE,02:31.2,43:23.2,-1
11,77,N/A,C,TRUE,27:10.5,43:23.2,-1
11,69,N/A,C,TRUE,41:19.4,43:23.2,-1
11,6,N/A,C,TRUE,58:58.7,43:23.2,-1
11,111,N/A,C,TRUE,59:01.4,43:23.2,-1
11,54,N/A,C,TRUE,59:41.2,43:23.2,-1
11,104,N/A,C,TRUE,00:15.4,43:23.2,-1
11,34,N/A,C,TRUE,02:38.5,43:23.2,-1
11,100,N/A,C,TRUE,06:24.9,43:23.2,-1
11,119,N/A,C,TRUE,04:10.3,43:23.2,-1
11,79,N/A,B,TRUE,16:58.6,43:23.2,-1
11,95,N/A,B,TRUE,15:35.2,43:23.2,-1
11,78,N/A,B,TRUE,17:43.0,43:23.2,-1
11,59,N/A,B,TRUE,27:37.4,43:23.2,-1
11,73,N/A,B,TRUE,48:55.0,43:23.2,-1
11,43,N/A,B,TRUE,23:17.5,43:23.2,-1
11,80,N/A,B,TRUE,42:23.1,43:23.2,-1
11,70,N/A,B,TRUE,14:24.4,43:23.2,-1
11,52,N/A,B,TRUE,29:26.3,43:23.2,-1
11,9,N/A,B,TRUE,56:53.9,43:23.2,-1
11,24,N/A,B,TRUE,22:11.0,43:23.2,-1
11,40,N/A,B,TRUE,22:24.3,43:23.2,-1
11,53,N/A,B,TRUE,26:37.2,43:23.2,-1
11,58,N/A,B,TRUE,27:04.3,43:23.2,-1
11,31,N/A,B,TRUE,27:37.1,43:23.2,-1
11,93,N/A,B,TRUE,28:02.0,43:23.2,-1
11,38,N/A,B,TRUE,30:41.3,43:23.2,-1
11,50,N/A,B,TRUE,59:15.3,43:23.2,-1
11,120,N/A,B,TRUE,15:03.7,43:23.2,-1
11,84,N/A,B,TRUE,39:04.5,43:23.2,-1
11,17,N/A,A,TRUE,22:17.2,43:23.2,-1
11,92,N/A,A,TRUE,51:03.9,43:23.2,-1
11,72,N/A,A,TRUE,59:30.8,43:23.2,-1
11,3,N/A,A,TRUE,08:42.4,43:23.2,-1
11,62,N/A,A,TRUE,32:59.6,43:23.2,-1
11,23,N/A,A,TRUE,47:14.2,43:23.2,-1
11,91,N/A,A,TRUE,20:48.6,43:23.2,-1
11,97,N/A,A,TRUE,21:56.9,43:23.2,-1
11,46,N/A,A,TRUE,23:39.8,43:23.2,-1
11,7,N/A,A,TRUE,38:08.4,43:23.2,-1
11,18,N/A,A,TRUE,48:09.7,43:23.2,-1
11,19,N/A,A,TRUE,49:06.8,43:23.2,-1
11,65,N/A,A,TRUE,52:49.4,43:23.2,-1
11,28,N/A,A,TRUE,48:45.2,43:23.2,-1
11,101,N/A,A,TRUE,45:10.2,43:23.2,-1
11,89,N/A,A,TRUE,56:32.3,43:23.2,-1
11,2,N/A,A,TRUE,33:03.1,43:23.2,-1
11,51,N/A,A,TRUE,39:31.9,43:23.2,-1
11,26,N/A,A,TRUE,42:04.9,43:23.2,-1
11,48,N/A,A,TRUE,43:14.5,43:23.2,-1
11,68,N/A,A,TRUE,26:19.3,43:23.2,-1
11,15,N/A,A,TRUE,49:57.0,43:23.2,-1
11,37,N/A,A,TRUE,18:34.6,43:23.2,-1
11,12,N/A,A,TRUE,58:20.9,43:23.2,-1
11,63,N/A,A,TRUE,16:58.3,43:23.2,-1
11,29,N/A,A,TRUE,11:26.0,43:23.2,-1
11,115,N/A,A,TRUE,24:00.3,43:23.2,-1
11,113,N/A,A,TRUE,27:24.2,43:23.2,-1
11,30,N/A,A,TRUE,01:56.6,43:23.2,-1
11,64,N/A,A,TRUE,37:49.8,43:23.2,-1
11,67,N/A,A,TRUE,47:00.1,43:23.2,-1
11,16,N/A,A,TRUE,51:35.2,43:23.2,-1
11,60,N/A,A,TRUE,24:48.2,43:23.2,-1
11,55,N/A,A,TRUE,08:49.7,43:23.2,-1
11,4,N/A,A,TRUE,11:13.6,43:23.2,-1
11,112,N/A,A,TRUE,16:46.2,43:23.2,-1
11,10,N/A,A,TRUE,59:54.7,43:23.2,-1
11,57,N/A,A,TRUE,06:11.6,43:23.2,-1
11,49,N/A,A,TRUE,06:20.2,43:23.2,-1
11,35,N/A,A,TRUE,14:54.2,43:23.2,-1
11,27,N/A,A,TRUE,18:50.9,43:23.2,-1
11,118,N/A,A,TRUE,20:49.1,43:23.2,-1
11,88,N/A,A,TRUE,20:50.6,43:23.2,-1
11,83,N/A,A,TRUE,21:12.9,43:23.2,-1
11,5,N/A,A,TRUE,21:46.4,43:23.2,-1
11,45,N/A,A,TRUE,22:51.7,43:23.2,-1
11,14,N/A,A,TRUE,24:07.4,43:23.2,-1
11,39,N/A,A,TRUE,26:23.0,43:23.2,-1
11,98,N/A,A,TRUE,28:21.9,43:23.2,-1
11,108,N/A,A,TRUE,58:46.8,43:23.2,-1
11,110,N/A,A,TRUE,59:21.8,43:23.2,-1
11,42,N/A,A,TRUE,59:40.6,43:23.2,-1
11,87,N/A,A,TRUE,01:54.6,43:23.2,-1
11,117,N/A,A,TRUE,02:06.2,43:23.2,-1
11,11,N/A,A,TRUE,02:45.5,43:23.2,-1
11,74,N/A,A,TRUE,35:33.3,43:23.2,-1
11,21,N/A,A,TRUE,50:35.7,43:23.2,-1
12,113,A,B,FALSE,14:41.6,14:16.9,5
12,40,A,D,FALSE,14:47.2,14:16.9,5
12,11,A,D,FALSE,14:49.8,14:16.9,5
12,5,A,D,FALSE,14:56.9,14:16.9,5
12,35,A,B,FALSE,15:06.0,14:16.9,5
12,56,A,D,FALSE,15:08.1,14:16.9,5
12,100,A,D,FALSE,15:09.2,14:16.9,5
12,79,A,D,FALSE,15:12.4,14:16.9,5
12,118,A,D,FALSE,15:17.7,14:16.9,5
12,52,A,D,FALSE,15:18.7,14:16.9,5
12,116,A,D,FALSE,15:19.2,14:16.9,5
12,77,A,B,FALSE,15:20.9,14:16.9,5
12,15,A,C,FALSE,15:27.4,14:16.9,5
12,3,A,D,FALSE,15:30.7,14:16.9,5
12,6,A,D,FALSE,15:31.3,14:16.9,5
12,34,A,C,FALSE,15:32.2,14:16.9,5
12,104,A,C,FALSE,15:37.2,14:16.9,5
12,19,A,D,FALSE,15:39.6,14:16.9,5
12,70,A,D,FALSE,15:41.2,14:16.9,5
12,43,A,D,FALSE,15:42.2,14:16.9,5
12,26,A,D,FALSE,15:47.7,14:16.9,5
12,81,A,D,FALSE,15:47.8,14:16.9,5
12,51,A,C,FALSE,15:48.0,14:16.9,5
12,44,A,D,FALSE,15:50.5,14:16.9,5
12,76,A,D,FALSE,15:56.5,14:16.9,5
12,17,A,D,FALSE,15:56.6,14:16.9,5
12,14,A,A,TRUE,15:57.5,14:16.9,5
12,91,A,D,FALSE,15:59.5,14:16.9,5
12,103,A,D,FALSE,16:00.0,14:16.9,5
12,37,A,D,FALSE,16:00.5,14:16.9,5
12,12,A,B,FALSE,16:05.2,14:16.9,5
12,87,A,D,FALSE,16:05.6,14:16.9,5
12,90,A,D,FALSE,16:05.8,14:16.9,5
12,99,A,D,FALSE,16:06.0,14:16.9,5
12,121,A,D,FALSE,16:06.3,14:16.9,5
12,23,A,D,FALSE,16:07.7,14:16.9,5
12,33,A,B,FALSE,16:14.7,14:16.9,5
12,108,A,D,FALSE,16:17.4,14:16.9,5
12,63,A,D,FALSE,16:17.9,14:16.9,5
12,9,A,D,FALSE,16:18.6,14:16.9,5
12,10,A,D,FALSE,16:19.3,14:16.9,5
12,86,A,D,FALSE,16:19.7,14:16.9,5
12,49,A,B,FALSE,16:22.8,14:16.9,5
12,88,A,D,FALSE,16:26.5,14:16.9,5
12,54,A,A,TRUE,16:27.3,14:16.9,5
12,80,A,B,FALSE,16:30.2,14:16.9,5
12,93,A,D,FALSE,16:33.3,14:16.9,5
12,73,A,D,FALSE,16:33.3,14:16.9,5
12,59,A,A,TRUE,16:39.0,14:16.9,5
12,53,A,D,FALSE,16:46.1,14:16.9,5
12,32,A,D,FALSE,16:46.1,14:16.9,5
12,29,A,D,FALSE,16:49.9,14:16.9,5
12,62,A,D,FALSE,16:53.2,14:16.9,5
12,120,A,A,TRUE,16:53.9,14:16.9,5
12,31,A,D,FALSE,17:03.6,14:16.9,5
12,47,A,D,FALSE,17:12.1,14:16.9,5
12,110,A,D,FALSE,17:14.9,14:16.9,5
12,83,A,D,FALSE,17:17.3,14:16.9,5
12,115,A,B,FALSE,17:18.7,14:16.9,5
12,58,A,D,FALSE,17:21.7,14:16.9,5
12,38,A,D,FALSE,17:21.9,14:16.9,5
12,112,A,D,FALSE,17:23.9,14:16.9,5
12,92,A,B,FALSE,17:27.9,14:16.9,5
12,107,A,D,FALSE,17:36.0,14:16.9,5
12,82,A,B,FALSE,17:36.7,14:16.9,5
12,95,A,C,FALSE,17:39.0,14:16.9,5
12,45,A,B,FALSE,17:39.1,14:16.9,5
12,8,A,B,FALSE,17:39.3,14:16.9,5
12,7,A,D,FALSE,17:41.2,14:16.9,5
12,98,A,A,TRUE,17:43.2,14:16.9,5
12,46,A,D,FALSE,17:47.1,14:16.9,5
12,106,A,D,FALSE,17:47.5,14:16.9,5
12,78,A,D,FALSE,17:49.2,14:16.9,5
12,85,A,B,FALSE,17:50.8,14:16.9,5
12,50,A,D,FALSE,17:51.5,14:16.9,5
12,60,A,C,FALSE,17:55.3,14:16.9,5
12,72,A,D,FALSE,17:57.1,14:16.9,5
12,68,A,C,FALSE,18:01.6,14:16.9,5
12,65,A,C,FALSE,18:03.3,14:16.9,5
12,4,A,B,FALSE,18:05.8,14:16.9,5
12,16,A,D,FALSE,18:10.4,14:16.9,5
12,2,A,D,FALSE,18:12.3,14:16.9,5
12,41,A,D,FALSE,18:13.9,14:16.9,5
12,30,A,A,TRUE,18:16.1,14:16.9,5
12,48,A,A,TRUE,18:16.5,14:16.9,5
12,89,A,A,TRUE,18:16.8,14:16.9,5
12,94,A,A,TRUE,18:21.6,14:16.9,5
12,102,A,B,FALSE,18:29.5,14:16.9,5
12,64,A,D,FALSE,18:39.1,14:16.9,5
12,67,A,D,FALSE,18:40.3,14:16.9,5
12,111,A,A,TRUE,18:46.0,14:16.9,5
12,28,A,A,TRUE,18:48.5,14:16.9,5
12,69,A,B,FALSE,18:49.3,14:16.9,5
12,42,A,C,FALSE,18:58.5,14:16.9,5
12,36,A,D,FALSE,19:09.3,14:16.9,5
12,75,A,B,FALSE,19:11.2,14:16.9,5
13,24,N/A,D,TRUE,55:25.0,01:46.4,-1
13,28,N/A,D,TRUE,52:54.0,01:46.4,-1
13,32,N/A,D,TRUE,21:59.9,01:46.4,-1
13,92,N/A,D,TRUE,51:35.8,01:46.4,-1
13,102,N/A,D,TRUE,26:37.6,01:46.4,-1
13,93,N/A,D,TRUE,12:06.5,01:46.4,-1
13,98,N/A,D,TRUE,12:42.6,01:46.4,-1
13,9,N/A,D,TRUE,30:11.3,01:46.4,-1
13,97,N/A,D,TRUE,10:22.6,01:46.4,-1
13,99,N/A,D,TRUE,36:43.5,01:46.4,-1
13,51,N/A,D,TRUE,34:24.6,01:46.4,-1
13,62,N/A,D,TRUE,18:01.1,01:46.4,-1
13,72,N/A,D,TRUE,25:17.1,01:46.4,-1
13,55,N/A,D,TRUE,26:15.3,01:46.4,-1
13,33,N/A,D,TRUE,17:27.5,01:46.4,-1
13,89,N/A,D,TRUE,19:33.0,01:46.4,-1
13,26,N/A,D,TRUE,58:38.0,01:46.4,-1
13,58,N/A,D,TRUE,20:10.1,01:46.4,-1
13,48,N/A,D,TRUE,11:05.3,01:46.4,-1
