probID,sID,probAns,answer,correct,answerAt,publishAt,questionType
1,43,C,C,TRUE,10:38.8,11:59.9,5
1,44,C,B,FALSE,11:12.0,11:59.9,5
1,44,C,A,FALSE,11:18.5,11:59.9,5
1,45,C,C,TRUE,11:18.7,11:59.9,5
1,46,C,C,TRUE,12:18.0,11:59.9,5
1,47,C,C,TRUE,12:18.1,11:59.9,5
1,48,C,C,TRUE,12:18.2,11:59.9,5
1,49,C,C,TRUE,12:20.9,11:59.9,5
1,50,C,C,TRUE,12:22.3,11:59.9,5
1,51,C,C,TRUE,12:23.0,11:59.9,5
1,52,C,C,TRUE,12:26.8,11:59.9,5
1,53,C,C,TRUE,12:27.3,11:59.9,5
1,54,C,C,TRUE,12:28.9,11:59.9,5
1,55,C,C,TRUE,12:30.2,11:59.9,5
1,44,C,C,TRUE,12:35.6,11:59.9,5
1,56,C,C,TRUE,12:38.9,11:59.9,5
1,57,C,B,FALSE,13:16.9,11:59.9,5
1,58,C,C,TRUE,13:17.4,11:59.9,5
1,59,C,B,FALSE,13:17.7,11:59.9,5
1,60,C,B,FALSE,13:17.9,11:59.9,5
1,61,C,C,TRUE,13:18.2,11:59.9,5
1,62,C,C,TRUE,13:18.5,11:59.9,5
1,63,C,C,TRUE,13:18.7,11:59.9,5
1,64,C,C,TRUE,13:19.6,11:59.9,5
1,65,C,C,TRUE,13:19.9,11:59.9,5
1,66,C,B,FALSE,13:21.1,11:59.9,5
1,67,C,B,FALSE,13:22.0,11:59.9,5
1,68,C,A,FALSE,13:22.5,11:59.9,5
1,69,C,C,TRUE,13:22.6,11:59.9,5
1,67,C,B,FALSE,13:23.2,11:59.9,5
1,70,C,C,TRUE,13:23.7,11:59.9,5
1,71,C,C,TRUE,13:24.1,11:59.9,5
1,72,C,C,TRUE,13:24.2,11:59.9,5
1,73,C,C,TRUE,13:25.1,11:59.9,5
1,74,C,C,TRUE,13:25.4,11:59.9,5
1,75,C,B,FALSE,13:25.8,11:59.9,5
1,59,C,C,TRUE,13:26.2,11:59.9,5
1,57,C,C,TRUE,13:26.5,11:59.9,5
1,76,C,C,TRUE,13:26.5,11:59.9,5
1,77,C,C,TRUE,13:27.3,11:59.9,5
1,66,C,C,TRUE,13:28.7,11:59.9,5
1,78,C,C,TRUE,13:28.9,11:59.9,5
1,68,C,B,FALSE,13:29.2,11:59.9,5
1,79,C,D,FALSE,13:29.7,11:59.9,5
1,60,C,C,TRUE,13:30.1,11:59.9,5
1,75,C,C,TRUE,13:31.2,11:59.9,5
1,79,C,D,FALSE,13:31.7,11:59.9,5
1,80,C,C,TRUE,13:32.2,11:59.9,5
1,81,C,C,TRUE,13:32.8,11:59.9,5
1,82,C,C,TRUE,13:33.0,11:59.9,5
1,83,C,C,TRUE,13:33.4,11:59.9,5
1,67,C,C,TRUE,13:33.6,11:59.9,5
1,68,C,D,FALSE,13:36.5,11:59.9,5
1,84,C,C,TRUE,13:36.6,11:59.9,5
1,85,C,C,TRUE,13:38.7,11:59.9,5
1,79,C,C,TRUE,13:42.5,11:59.9,5
1,68,C,B,FALSE,13:42.9,11:59.9,5
1,68,C,C,TRUE,13:49.7,11:59.9,5
1,86,C,B,FALSE,14:06.8,11:59.9,5
1,87,C,C,TRUE,14:13.8,11:59.9,5
1,86,C,C,TRUE,15:00.7,11:59.9,5
1,88,C,C,TRUE,16:35.1,11:59.9,5
2,6,C,C,TRUE,36:20.9,36:06.1,-1
2,53,C,C,TRUE,36:25.7,36:06.1,-1
2,7,C,C,TRUE,36:26.2,36:06.1,-1
2,45,C,C,TRUE,36:28.6,36:06.1,-1
2,25,C,C,TRUE,36:35.8,36:06.1,-1
2,10,C,C,TRUE,36:41.0,36:06.1,-1
2,24,C,C,TRUE,36:41.3,36:06.1,-1
2,4,C,C,TRUE,36:50.9,36:06.1,-1
2,40,C,C,TRUE,36:55.4,36:06.1,-1
2,47,C,B,FALSE,37:09.3,36:06.1,-1
2,47,C,C,TRUE,37:18.3,36:06.1,-1
2,77,C,C,TRUE,37:23.9,36:06.1,-1
2,58,C,C,TRUE,37:24.7,36:06.1,-1
2,17,C,C,TRUE,37:30.6,36:06.1,-1
2,62,C,C,TRUE,37:31.0,36:06.1,-1
2,64,C,C,TRUE,37:31.2,36:06.1,-1
2,38,C,C,TRUE,37:34.9,36:06.1,-1
2,9,C,C,TRUE,37:38.4,36:06.1,-1
2,31,C,C,TRUE,37:38.6,36:06.1,-1
2,14,C,C,TRUE,37:42.9,36:06.1,-1
2,18,C,C,TRUE,37:45.8,36:06.1,-1
2,39,C,C,TRUE,37:49.2,36:06.1,-1
2,65,C,C,TRUE,38:00.8,36:06.1,-1
2,16,C,C,TRUE,38:07.1,36:06.1,-1
2,68,C,C,TRUE,38:17.8,36:06.1,-1
2,89,C,C,TRUE,38:27.7,36:06.1,-1
2,90,C,C,TRUE,38:29.1,36:06.1,-1
2,27,C,C,TRUE,38:29.3,36:06.1,-1
2,91,C,C,TRUE,38:30.8,36:06.1,-1
2,92,C,C,TRUE,38:33.8,36:06.1,-1
2,93,C,C,TRUE,38:36.7,36:06.1,-1
2,94,C,C,TRUE,38:36.9,36:06.1,-1
2,95,C,C,TRUE,38:39.1,36:06.1,-1
2,96,C,C,TRUE,38:45.1,36:06.1,-1
2,97,C,C,TRUE,38:46.8,36:06.1,-1
2,98,C,C,TRUE,39:01.9,36:06.1,-1
2,75,C,C,TRUE,39:14.2,36:06.1,-1
2,66,C,C,TRUE,39:30.7,36:06.1,-1
2,81,C,C,TRUE,39:45.3,36:06.1,-1
2,35,C,C,TRUE,39:45.3,36:06.1,-1
2,26,C,C,TRUE,39:49.6,36:06.1,-1
2,99,C,C,TRUE,40:03.3,36:06.1,-1
2,49,C,C,TRUE,40:06.2,36:06.1,-1
2,15,C,C,TRUE,40:16.0,36:06.1,-1
2,83,C,C,TRUE,40:32.6,36:06.1,-1
2,100,C,C,TRUE,40:38.7,36:06.1,-1
2,101,C,C,TRUE,41:19.1,36:06.1,-1
2,102,C,A,FALSE,41:39.6,36:06.1,-1
2,88,C,C,TRUE,41:47.8,36:06.1,-1
2,102,C,C,TRUE,42:00.3,36:06.1,-1
2,71,C,C,TRUE,42:01.5,36:06.1,-1
2,41,C,C,TRUE,42:49.3,36:06.1,-1
2,78,C,C,TRUE,42:52.8,36:06.1,-1
2,103,C,C,TRUE,43:08.3,36:06.1,-1
2,56,C,C,TRUE,43:27.8,36:06.1,-1
2,104,C,C,TRUE,43:41.2,36:06.1,-1
2,105,C,C,TRUE,43:46.7,36:06.1,-1
2,30,C,C,TRUE,43:54.5,36:06.1,-1
2,2,C,C,TRUE,44:18.4,36:06.1,-1
2,63,C,B,FALSE,45:01.5,36:06.1,-1
2,106,C,C,TRUE,45:07.7,36:06.1,-1
2,63,C,C,TRUE,45:21.9,36:06.1,-1
2,76,C,C,TRUE,48:54.9,36:06.1,-1
2,107,C,C,TRUE,49:01.3,36:06.1,-1
2,60,C,C,TRUE,49:41.8,36:06.1,-1
2,22,C,C,TRUE,50:53.1,36:06.1,-1
2,86,C,C,TRUE,52:24.3,36:06.1,-1
2,3,C,C,TRUE,52:27.7,36:06.1,-1
2,51,C,C,TRUE,54:38.0,36:06.1,-1
2,29,C,C,TRUE,58:59.9,36:06.1,-1
2,28,C,C,TRUE,00:01.2,36:06.1,-1
2,34,C,C,TRUE,01:39.6,36:06.1,-1
2,108,C,C,TRUE,02:34.1,36:06.1,-1
2,11,C,C,TRUE,03:05.9,36:06.1,-1
2,8,C,C,TRUE,07:54.3,36:06.1,-1
2,21,C,C,TRUE,12:14.3,36:06.1,-1
2,5,C,C,TRUE,16:28.7,36:06.1,-1
2,74,C,C,TRUE,16:50.6,36:06.1,-1
2,109,C,C,TRUE,20:21.8,36:06.1,-1
2,69,C,C,TRUE,32:16.7,36:06.1,-1
2,19,C,C,TRUE,36:57.0,36:06.1,-1
2,55,C,C,TRUE,39:31.2,36:06.1,-1
2,13,C,C,TRUE,49:49.7,36:06.1,-1
2,87,C,B,FALSE,57:23.0,36:06.1,-1
2,87,C,C,TRUE,58:56.5,36:06.1,-1
2,110,C,C,TRUE,06:15.3,36:06.1,-1
2,111,C,C,TRUE,06:44.5,36:06.1,-1
2,36,C,C,TRUE,08:04.2,36:06.1,-1
2,54,C,C,TRUE,08:25.1,36:06.1,-1
2,112,C,D,FALSE,19:46.2,36:06.1,-1
2,112,C,B,FALSE,19:55.3,36:06.1,-1
2,112,C,A,FALSE,20:02.5,36:06.1,-1
2,112,C,C,TRUE,20:09.7,36:06.1,-1
2,42,C,C,TRUE,27:29.4,36:06.1,-1
2,52,C,C,TRUE,30:21.0,36:06.1,-1
2,33,C,A,FALSE,58:19.7,36:06.1,-1
2,33,C,C,TRUE,58:24.0,36:06.1,-1
2,61,C,C,TRUE,01:20.1,36:06.1,-1
2,57,C,C,TRUE,05:50.7,36:06.1,-1
2,84,C,C,TRUE,47:28.2,36:06.1,-1
2,113,C,B,FALSE,52:24.8,36:06.1,-1
2,113,C,B,FALSE,52:40.1,36:06.1,-1
2,113,C,C,TRUE,52:44.3,36:06.1,-1
2,80,C,C,TRUE,02:01.1,36:06.1,-1
2,85,C,C,TRUE,06:44.6,36:06.1,-1
2,12,C,C,TRUE,31:27.9,36:06.1,-1
2,23,C,C,TRUE,34:33.0,36:06.1,-1
2,114,C,C,TRUE,31:37.6,36:06.1,-1
2,37,C,C,TRUE,03:51.3,36:06.1,-1
2,79,C,C,TRUE,27:36.7,36:06.1,-1
2,20,C,C,TRUE,00:37.6,36:06.1,-1
2,50,C,C,TRUE,58:26.3,36:06.1,-1
2,1,C,C,TRUE,09:37.6,36:06.1,-1
2,115,C,C,TRUE,20:19.9,36:06.1,-1
2,116,C,C,TRUE,27:29.1,36:06.1,-1
2,117,C,C,TRUE,48:04.3,36:06.1,-1
2,118,C,C,TRUE,51:15.7,36:06.1,-1
2,82,C,C,TRUE,55:15.3,36:06.1,-1
2,73,C,C,TRUE,17:18.3,36:06.1,-1
2,70,C,C,TRUE,17:26.3,36:06.1,-1
2,59,C,C,TRUE,17:26.4,36:06.1,-1
2,119,C,C,TRUE,17:42.1,36:06.1,-1
2,43,C,C,TRUE,18:05.9,36:06.1,-1
2,32,C,C,TRUE,18:07.4,36:06.1,-1
2,120,C,C,TRUE,18:15.0,36:06.1,-1
2,48,C,C,TRUE,18:17.0,36:06.1,-1
2,46,C,C,TRUE,18:27.6,36:06.1,-1
2,121,C,C,TRUE,18:38.4,36:06.1,-1
2,44,C,C,TRUE,18:51.1,36:06.1,-1
2,122,C,C,TRUE,19:03.7,36:06.1,-1
2,123,C,C,TRUE,19:35.2,36:06.1,-1
2,72,C,C,TRUE,19:55.4,36:06.1,-1
3,55,D,D,TRUE,20:05.2,19:44.6,5
3,10,D,D,TRUE,20:13.5,19:44.6,5
3,19,D,A,FALSE,20:15.3,19:44.6,5
3,26,D,D,TRUE,20:16.1,19:44.6,5
3,15,D,D,TRUE,20:16.4,19:44.6,5
3,24,D,D,TRUE,20:17.9,19:44.6,5
3,6,D,D,TRUE,20:19.4,19:44.6,5
3,40,D,D,TRUE,20:21.6,19:44.6,5
3,7,D,D,TRUE,20:21.7,19:44.6,5
3,22,D,D,TRUE,20:21.9,19:44.6,5
3,27,D,D,TRUE,20:22.6,19:44.6,5
3,37,D,D,TRUE,20:22.9,19:44.6,5
3,25,D,D,TRUE,20:23.1,19:44.6,5
3,46,D,D,TRUE,20:24.0,19:44.6,5
3,14,D,D,TRUE,20:25.4,19:44.6,5
3,43,D,D,TRUE,20:25.5,19:44.6,5
3,34,D,D,TRUE,20:27.9,19:44.6,5
3,36,D,D,TRUE,20:29.3,19:44.6,5
3,1,D,D,TRUE,20:29.4,19:44.6,5
3,47,D,D,TRUE,20:31.6,19:44.6,5
3,42,D,D,TRUE,20:33.8,19:44.6,5
3,56,D,D,TRUE,20:34.7,19:44.6,5
3,5,D,D,TRUE,20:35.1,19:44.6,5
3,19,D,B,FALSE,20:37.0,19:44.6,5
3,53,D,D,TRUE,20:37.0,19:44.6,5
3,4,D,D,TRUE,20:37.2,19:44.6,5
3,29,D,D,TRUE,20:41.0,19:44.6,5
3,19,D,D,TRUE,20:42.0,19:44.6,5
3,77,D,D,TRUE,20:46.4,19:44.6,5
3,32,D,D,TRUE,20:51.0,19:44.6,5
3,52,D,D,TRUE,20:53.8,19:44.6,5
3,30,D,D,TRUE,20:54.5,19:44.6,5
3,88,D,D,TRUE,20:55.0,19:44.6,5
3,20,D,D,TRUE,21:01.0,19:44.6,5
3,57,D,D,TRUE,21:07.4,19:44.6,5
3,44,D,D,TRUE,21:07.5,19:44.6,5
3,45,D,A,FALSE,21:08.5,19:44.6,5
3,59,D,D,TRUE,21:09.5,19:44.6,5
3,33,D,D,TRUE,21:10.3,19:44.6,5
3,61,D,D,TRUE,21:17.1,19:44.6,5
3,8,D,D,TRUE,21:18.4,19:44.6,5
3,2,D,D,TRUE,21:18.5,19:44.6,5
3,54,D,D,TRUE,21:24.7,19:44.6,5
3,11,D,D,TRUE,21:25.0,19:44.6,5
3,35,D,D,TRUE,21:28.5,19:44.6,5
3,66,D,D,TRUE,21:28.8,19:44.6,5
3,72,D,D,TRUE,21:28.9,19:44.6,5
3,58,D,D,TRUE,21:29.5,19:44.6,5
3,51,D,D,TRUE,21:34.7,19:44.6,5
3,79,D,D,TRUE,21:36.2,19:44.6,5
3,3,D,D,TRUE,21:37.2,19:44.6,5
3,86,D,D,TRUE,21:38.2,19:44.6,5
3,69,D,A,FALSE,21:41.7,19:44.6,5
3,18,D,D,TRUE,21:41.7,19:44.6,5
3,49,D,D,TRUE,21:43.2,19:44.6,5
3,82,D,A,FALSE,21:48.0,19:44.6,5
3,85,D,D,TRUE,21:48.0,19:44.6,5
3,67,D,D,TRUE,21:48.1,19:44.6,5
3,48,D,D,TRUE,21:48.3,19:44.6,5
3,69,D,D,TRUE,21:49.5,19:44.6,5
3,17,D,D,TRUE,21:50.1,19:44.6,5
3,117,D,D,TRUE,21:52.0,19:44.6,5
3,63,D,D,TRUE,21:55.4,19:44.6,5
3,62,D,D,TRUE,21:58.6,19:44.6,5
3,21,D,D,TRUE,22:00.0,19:44.6,5
3,39,D,D,TRUE,22:00.7,19:44.6,5
3,45,D,D,TRUE,22:00.7,19:44.6,5
3,76,D,D,TRUE,22:03.1,19:44.6,5
3,82,D,D,TRUE,22:06.3,19:44.6,5
3,106,D,A,FALSE,22:07.1,19:44.6,5
3,75,D,D,TRUE,22:08.2,19:44.6,5
3,124,D,D,TRUE,22:09.8,19:44.6,5
3,12,D,D,TRUE,22:11.1,19:44.6,5
3,74,D,D,TRUE,22:15.7,19:44.6,5
3,125,D,D,TRUE,22:16.7,19:44.6,5
3,95,D,D,TRUE,22:17.2,19:44.6,5
3,13,D,D,TRUE,22:18.6,19:44.6,5
3,71,D,A,FALSE,22:20.3,19:44.6,5
3,126,D,D,TRUE,22:21.0,19:44.6,5
3,68,D,D,TRUE,22:22.1,19:44.6,5
3,111,D,D,TRUE,22:24.7,19:44.6,5
3,122,D,D,TRUE,22:25.2,19:44.6,5
3,64,D,D,TRUE,22:26.2,19:44.6,5
3,81,D,D,TRUE,22:27.3,19:44.6,5
3,118,D,D,TRUE,22:30.8,19:44.6,5
3,127,D,D,TRUE,22:31.2,19:44.6,5
3,113,D,D,TRUE,22:32.2,19:44.6,5
3,73,D,C,FALSE,22:32.8,19:44.6,5
3,91,D,D,TRUE,22:34.7,19:44.6,5
3,80,D,D,TRUE,22:36.5,19:44.6,5
3,106,D,D,TRUE,22:41.6,19:44.6,5
3,65,D,D,TRUE,22:42.0,19:44.6,5
3,87,D,D,TRUE,22:46.5,19:44.6,5
3,100,D,D,TRUE,22:47.9,19:44.6,5
3,93,D,D,TRUE,22:48.4,19:44.6,5
3,78,D,D,TRUE,22:49.7,19:44.6,5
3,31,D,D,TRUE,22:49.7,19:44.6,5
3,84,D,D,TRUE,22:50.5,19:44.6,5
3,99,D,D,TRUE,22:55.1,19:44.6,5
3,60,D,D,TRUE,22:56.5,19:44.6,5
3,107,D,A,FALSE,22:57.4,19:44.6,5
3,90,D,D,TRUE,22:58.0,19:44.6,5
3,128,D,C,FALSE,23:02.2,19:44.6,5
3,121,D,B,FALSE,23:03.2,19:44.6,5
3,103,D,A,FALSE,23:03.4,19:44.6,5
3,115,D,D,TRUE,23:03.5,19:44.6,5
3,128,D,D,TRUE,23:10.4,19:44.6,5
3,101,D,D,TRUE,23:10.4,19:44.6,5
3,71,D,D,TRUE,23:10.7,19:44.6,5
3,105,D,D,TRUE,23:14.8,19:44.6,5
3,107,D,B,FALSE,23:15.9,19:44.6,5
3,83,D,D,TRUE,23:18.1,19:44.6,5
3,104,D,C,FALSE,23:18.8,19:44.6,5
3,96,D,D,TRUE,23:19.0,19:44.6,5
3,107,D,C,FALSE,23:20.9,19:44.6,5
3,98,D,D,TRUE,23:21.3,19:44.6,5
3,112,D,D,TRUE,23:23.8,19:44.6,5
3,38,D,D,TRUE,23:25.7,19:44.6,5
3,120,D,D,TRUE,23:25.8,19:44.6,5
3,107,D,D,TRUE,23:28.2,19:44.6,5
3,70,D,D,TRUE,23:29.6,19:44.6,5
3,104,D,D,TRUE,23:30.5,19:44.6,5
3,103,D,B,FALSE,23:34.2,19:44.6,5
3,121,D,D,TRUE,23:36.4,19:44.6,5
3,97,D,D,TRUE,23:41.2,19:44.6,5
3,103,D,D,TRUE,23:41.9,19:44.6,5
3,94,D,D,TRUE,24:02.1,19:44.6,5
3,9,D,D,TRUE,24:26.4,19:44.6,5
4,52,B,B,TRUE,47:33.5,47:00.6,-1
4,11,B,B,TRUE,47:44.2,47:00.6,-1
4,23,B,B,TRUE,47:47.1,47:00.6,-1
4,53,B,B,TRUE,47:51.6,47:00.6,-1
4,4,B,B,TRUE,47:51.7,47:00.6,-1
4,103,B,B,TRUE,47:54.7,47:00.6,-1
4,55,B,B,TRUE,47:59.9,47:00.6,-1
4,48,B,D,FALSE,48:13.4,47:00.6,-1
4,27,B,B,TRUE,48:15.4,47:00.6,-1
4,6,B,B,TRUE,48:15.7,47:00.6,-1
4,2,B,B,TRUE,48:18.1,47:00.6,-1
4,51,B,D,FALSE,48:26.2,47:00.6,-1
4,34,B,B,TRUE,48:40.5,47:00.6,-1
4,66,B,B,TRUE,48:41.7,47:00.6,-1
4,41,B,A,FALSE,48:45.5,47:00.6,-1
4,35,B,B,TRUE,48:47.4,47:00.6,-1
4,62,B,B,TRUE,48:51.5,47:00.6,-1
4,41,B,B,TRUE,48:54.9,47:00.6,-1
4,51,B,B,TRUE,49:01.1,47:00.6,-1
4,48,B,B,TRUE,49:07.8,47:00.6,-1
4,87,B,B,TRUE,49:15.8,47:00.6,-1
4,70,B,B,TRUE,49:19.2,47:00.6,-1
4,129,B,B,TRUE,49:25.8,47:00.6,-1
4,105,B,B,TRUE,49:31.8,47:00.6,-1
4,47,B,B,TRUE,49:34.3,47:00.6,-1
4,76,B,B,TRUE,49:36.1,47:00.6,-1
4,16,B,B,TRUE,49:36.9,47:00.6,-1
4,49,B,B,TRUE,49:37.0,47:00.6,-1
4,28,B,B,TRUE,49:38.3,47:00.6,-1
4,10,B,B,TRUE,49:44.3,47:00.6,-1
4,68,B,B,TRUE,49:45.5,47:00.6,-1
4,91,B,B,TRUE,49:55.6,47:00.6,-1
4,21,B,B,TRUE,49:57.4,47:00.6,-1
4,130,B,B,TRUE,50:00.8,47:00.6,-1
4,109,B,B,TRUE,50:04.9,47:00.6,-1
4,24,B,B,TRUE,50:08.2,47:00.6,-1
4,58,B,B,TRUE,50:19.0,47:00.6,-1
4,81,B,B,TRUE,50:19.1,47:00.6,-1
4,106,B,B,TRUE,50:30.6,47:00.6,-1
4,113,B,B,TRUE,50:37.7,47:00.6,-1
4,124,B,B,TRUE,50:43.6,47:00.6,-1
4,29,B,B,TRUE,50:47.5,47:00.6,-1
4,131,B,B,TRUE,50:55.7,47:00.6,-1
4,132,B,B,TRUE,51:20.3,47:00.6,-1
4,110,B,B,TRUE,51:20.5,47:00.6,-1
4,69,B,B,TRUE,51:22.5,47:00.6,-1
4,126,B,D,FALSE,51:31.7,47:00.6,-1
4,78,B,B,TRUE,51:43.0,47:00.6,-1
4,99,B,B,TRUE,51:52.4,47:00.6,-1
4,126,B,B,TRUE,51:55.1,47:00.6,-1
4,98,B,B,TRUE,52:04.2,47:00.6,-1
4,56,B,B,TRUE,52:46.0,47:00.6,-1
4,64,B,B,TRUE,52:47.5,47:00.6,-1
4,38,B,B,TRUE,53:00.4,47:00.6,-1
4,15,B,B,TRUE,53:29.9,47:00.6,-1
4,18,B,D,FALSE,53:46.2,47:00.6,-1
4,18,B,B,TRUE,54:18.0,47:00.6,-1
4,9,B,B,TRUE,54:18.8,47:00.6,-1
4,114,B,C,FALSE,56:21.7,47:00.6,-1
4,71,B,B,TRUE,56:31.1,47:00.6,-1
4,114,B,B,TRUE,56:45.3,47:00.6,-1
4,59,B,B,TRUE,56:53.2,47:00.6,-1
4,75,B,B,TRUE,57:12.2,47:00.6,-1
4,46,B,B,TRUE,57:24.6,47:00.6,-1
4,133,B,B,TRUE,57:54.0,47:00.6,-1
4,36,B,B,TRUE,58:13.3,47:00.6,-1
4,26,B,B,TRUE,00:47.7,47:00.6,-1
4,14,B,B,TRUE,02:01.0,47:00.6,-1
4,22,B,B,TRUE,10:28.0,47:00.6,-1
4,5,B,B,TRUE,10:44.4,47:00.6,-1
4,127,B,B,TRUE,11:44.1,47:00.6,-1
4,97,B,B,TRUE,13:06.9,47:00.6,-1
4,134,B,B,TRUE,14:25.9,47:00.6,-1
4,135,B,A,FALSE,16:45.7,47:00.6,-1
4,135,B,B,TRUE,16:52.9,47:00.6,-1
4,80,B,B,TRUE,20:06.6,47:00.6,-1
4,7,B,C,FALSE,20:17.1,47:00.6,-1
4,7,B,B,TRUE,21:10.8,47:00.6,-1
4,89,B,B,TRUE,23:05.9,47:00.6,-1
4,65,B,B,TRUE,24:07.7,47:00.6,-1
4,83,B,B,TRUE,37:35.8,47:00.6,-1
4,25,B,B,TRUE,37:49.5,47:00.6,-1
4,125,B,B,TRUE,42:12.2,47:00.6,-1
4,63,B,B,TRUE,52:55.6,47:00.6,-1
4,86,B,B,TRUE,26:27.7,47:00.6,-1
4,100,B,B,TRUE,29:15.6,47:00.6,-1
4,108,B,B,TRUE,30:29.1,47:00.6,-1
4,77,B,B,TRUE,41:35.8,47:00.6,-1
4,74,B,B,TRUE,50:31.6,47:00.6,-1
4,111,B,B,TRUE,56:05.1,47:00.6,-1
4,94,B,B,TRUE,58:57.5,47:00.6,-1
4,17,B,B,TRUE,00:06.1,47:00.6,-1
4,61,B,B,TRUE,18:49.3,47:00.6,-1
4,33,B,B,TRUE,26:49.8,47:00.6,-1
4,104,B,B,TRUE,41:16.7,47:00.6,-1
4,101,B,D,FALSE,03:43.2,47:00.6,-1
4,101,B,A,FALSE,04:31.4,47:00.6,-1
4,101,B,B,TRUE,04:39.1,47:00.6,-1
4,54,B,B,TRUE,25:01.8,47:00.6,-1
4,107,B,B,TRUE,56:44.8,47:00.6,-1
4,8,B,B,TRUE,08:10.3,47:00.6,-1
4,95,B,B,TRUE,09:14.0,47:00.6,-1
4,37,B,B,TRUE,52:02.0,47:00.6,-1
4,116,B,B,TRUE,41:18.5,47:00.6,-1
4,13,B,B,TRUE,04:22.6,47:00.6,-1
4,44,B,B,TRUE,41:28.4,47:00.6,-1
4,67,B,B,TRUE,36:44.1,47:00.6,-1
4,117,B,B,TRUE,26:27.3,47:00.6,-1
4,102,B,C,FALSE,48:21.7,47:00.6,-1
4,102,B,B,TRUE,49:21.2,47:00.6,-1
4,84,B,B,TRUE,19:59.1,47:00.6,-1
4,19,B,B,TRUE,43:06.2,47:00.6,-1
4,40,B,C,FALSE,41:14.2,47:00.6,-1
4,40,B,A,FALSE,41:28.2,47:00.6,-1
4,40,B,D,FALSE,41:35.2,47:00.6,-1
4,40,B,D,FALSE,41:37.1,47:00.6,-1
4,40,B,B,TRUE,41:44.3,47:00.6,-1
4,118,B,B,TRUE,36:25.7,47:00.6,-1
4,92,B,B,TRUE,07:47.0,47:00.6,-1
4,12,B,B,TRUE,26:20.4,47:00.6,-1
4,128,B,B,TRUE,58:26.4,47:00.6,-1
4,93,B,B,TRUE,48:17.2,47:00.6,-1
4,20,B,B,TRUE,14:13.6,47:00.6,-1
4,31,B,B,TRUE,12:35.0,47:00.6,-1
4,1,B,B,TRUE,21:56.3,47:00.6,-1
4,96,B,B,TRUE,09:21.9,47:00.6,-1
4,119,B,B,TRUE,13:35.6,47:00.6,-1
4,90,B,B,TRUE,07:30.1,47:00.6,-1
4,88,B,B,TRUE,45:06.4,47:00.6,-1
4,72,B,B,TRUE,50:26.5,47:00.6,-1
4,50,B,C,FALSE,50:42.7,47:00.6,-1
4,50,B,B,TRUE,51:22.3,47:00.6,-1
4,136,B,B,TRUE,55:28.0,47:00.6,-1
4,82,B,B,TRUE,02:49.3,47:00.6,-1
4,120,B,B,TRUE,05:17.3,47:00.6,-1
4,122,B,C,FALSE,10:27.4,47:00.6,-1
4,122,B,C,FALSE,10:29.2,47:00.6,-1
